x,y
127.0922,37.54281
127.1018,37.55713
127.0927,37.53871
127.0959,37.53529
127.0845,37.53859
127.0304,37.56089
127.028,37.56814
127.0289,37.56253
127.0292,37.56376
127.0262,37.56755
127.0322,37.5624
127.0268,37.56019
127.0267,37.56879
127.0264,37.5619
127.0328,37.5622
127.0279,37.56103
127.0273,37.56076
127.0326,37.56219
127.0289,37.56571
127.0295,37.56108
127.0302,37.56392
127.0287,37.5616
127.027,37.5671
127.0324,37.56858
127.0317,37.56137
127.0294,37.5625
127.0294,37.56183
127.0232,37.55969
127.0315,37.5684
126.9948,37.61324
127.0027,37.62212
126.9898,37.63119
127.0018,37.62053
127.0002,37.62145
126.9901,37.6155
126.9831,37.62226
126.9958,37.62203
126.994,37.60953
127.0124,37.60729
126.9916,37.61666
126.9857,37.62259
126.9923,37.60965
127.0106,37.59928
126.9977,37.6271
126.9991,37.61431
126.9943,37.6046
126.986,37.62012
126.9958,37.61918
127.0118,37.59883
126.9851,37.62124
126.999,37.61684
126.9984,37.60798
126.985,37.63595
127.0028,37.6022
127.002,37.60267
127.015,37.60759
126.9878,37.62447
127.0052,37.6145
127.0161,37.60015
126.9969,37.6068
126.9999,37.62055
126.9956,37.61245
127.0139,37.60124
126.9791,37.62944
127.0003,37.60314
127.0101,37.61268
126.9987,37.60911
126.9991,37.60963
126.9933,37.62765
127.0121,37.6052
127.0132,37.60964
126.9875,37.60943
126.9931,37.61341
127.0005,37.62459
127.001,37.61441
126.9873,37.6347
126.986,37.63056
127.0091,37.60861
127.0187,37.60454
127.0071,37.62353
126.9987,37.60454
126.9921,37.60976
127.0064,37.61983
126.9914,37.61204
126.9767,37.62923
127.0058,37.60698
127.0061,37.61412
126.9882,37.61162
126.9975,37.62048
126.9866,37.62038
126.9836,37.62044
126.9874,37.61885
126.9952,37.62484
126.9812,37.62789
126.9894,37.62632
126.9821,37.62989
127.0073,37.60436
126.9882,37.63102
126.9844,37.61722
127.0011,37.6135
127.0039,37.62127
127.0055,37.60392
126.9798,37.62961
127.007,37.60238
126.987,37.6057
126.9838,37.62617
126.984,37.62002
126.9817,37.62945
126.9898,37.63162
126.9924,37.60783
126.9869,37.62927
126.9924,37.60925
127.0061,37.60173
126.9906,37.61275
127.0045,37.62126
126.9983,37.61365
126.9929,37.61145
127.0019,37.61438
127.0036,37.60699
127.0058,37.60313
127.0079,37.61804
126.997,37.61232
126.9972,37.61866
127.0101,37.61386
126.9966,37.62018
127.0006,37.60501
127.1352,37.4757
127.1408,37.47782
127.1295,37.47499
127.1313,37.48239
127.1226,37.4697
127.1265,37.471
127.1332,37.48091
127.1358,37.48743
127.1434,37.47804
127.1311,37.48097
127.1356,37.48799
127.1395,37.48405
127.1232,37.47494
127.1229,37.46887
127.1336,37.48446
127.142,37.47578
127.1427,37.47825
127.1352,37.48438
127.1417,37.47713
127.1382,37.48154
127.1279,37.4789
127.1294,37.46915
127.1273,37.47531
127.1407,37.47786
127.1389,37.47589
127.1376,37.47729
127.128,37.47659
127.1336,37.47587
127.14,37.48321
127.1308,37.46849
127.146,37.47791
127.1234,37.46895
126.9203,37.509
126.9088,37.49974
126.9079,37.50793
126.9146,37.51265
126.9167,37.50408
126.9132,37.5005
126.9202,37.51701
126.9152,37.50891
126.9105,37.49854
126.9183,37.50871
126.9119,37.50354
126.9057,37.50273
126.9052,37.49916
126.9143,37.50663
126.9101,37.49592
126.9151,37.50537
126.9183,37.50769
126.9003,37.5051
126.9034,37.49945
126.9212,37.51524
126.9115,37.50203
126.9105,37.50472
126.9231,37.50923
126.9198,37.49978
126.9104,37.49745
126.919,37.50498
126.9207,37.51728
126.9115,37.51263
126.9188,37.51178
126.9208,37.50122
126.9194,37.51213
126.9037,37.50294
126.9113,37.5104
126.9169,37.50295
126.9157,37.50723
126.9178,37.51305
126.903,37.50572
126.9035,37.49845
126.9087,37.49938
126.9103,37.50914
126.9192,37.50067
126.9202,37.50922
126.9169,37.5166
126.9194,37.50812
126.9137,37.51316
126.9178,37.49844
126.92,37.50575
126.9086,37.50719
126.9127,37.50349
126.9205,37.5029
126.9178,37.51184
126.9137,37.50894
126.9035,37.50052
126.9081,37.50866
126.9117,37.49598
126.9201,37.51163
126.907,37.50092
126.9267,37.51468
126.9028,37.49835
126.918,37.50936
126.9099,37.49735
126.9181,37.5171
126.9209,37.5053
126.91,37.50922
126.9133,37.50808
126.9047,37.49995
126.9095,37.50463
126.9187,37.5135
126.9014,37.50467
126.9124,37.5064
126.9142,37.51446
126.9182,37.50569
126.916,37.50542
126.922,37.51185
126.9134,37.5016
126.9151,37.49778
126.9177,37.51504
126.9201,37.50745
126.9139,37.51111
126.9111,37.49664
126.9265,37.51439
126.9108,37.49492
126.9204,37.51085
126.9069,37.50502
126.9016,37.50415
126.9189,37.50591
126.9002,37.50594
126.9177,37.49779
126.9129,37.50028
126.9253,37.51548
126.9138,37.50952
126.9246,37.51204
126.9094,37.50766
126.9095,37.497
126.9166,37.51255
126.9194,37.51498
126.9132,37.5134
126.9207,37.50195
126.9217,37.50697
126.9035,37.49937
126.9156,37.51047
126.9166,37.50632
126.913,37.49872
126.9091,37.50032
126.9201,37.50205
126.9186,37.51363
126.9093,37.50942
126.9157,37.51698
126.9016,37.50367
126.8988,37.50531
126.9076,37.50684
126.9091,37.49437
126.9118,37.49876
126.9078,37.50368
126.908,37.50699
126.9195,37.49894
126.9041,37.50427
126.9158,37.50838
126.9118,37.50319
126.8999,37.50414
126.9215,37.51333
126.9094,37.50227
126.9134,37.50497
126.91,37.50026
126.9107,37.50081
126.9189,37.50421
126.9092,37.49346
126.9142,37.51211
126.9172,37.5007
126.9041,37.50172
126.9174,37.51598
126.9149,37.50648
126.9138,37.50699
126.9226,37.51403
126.9123,37.50967
126.9169,37.51699
126.9181,37.51599
126.9021,37.49931
126.9126,37.49974
126.9008,37.50438
126.9218,37.50879
126.9167,37.50893
126.906,37.4995
126.9092,37.50787
126.9067,37.50504
126.9202,37.50567
126.9094,37.49561
126.9216,37.50836
126.919,37.51733
126.9075,37.50057
126.9211,37.50735
126.9147,37.51484
126.9197,37.5038
126.8864,37.52802
126.8903,37.53638
126.8973,37.54084
126.8973,37.54121
126.9086,37.53108
126.8995,37.54091
126.9069,37.53694
126.9015,37.53831
126.9072,37.52894
126.9024,37.5424
126.9039,37.53928
126.9027,37.53961
127.0205,37.58437
127.0208,37.58321
127.0221,37.58215
127.0209,37.58426
127.021,37.58307
127.0216,37.59534
127.0201,37.5928
127.0212,37.59625
127.0207,37.59442
127.0208,37.59363
127.0198,37.59256
126.9873,37.51015
126.9898,37.5246
126.9869,37.52108
126.9832,37.51369
126.9883,37.51098
126.9531,37.57429
126.9511,37.5738
126.9525,37.5774
126.9504,37.57267
126.9538,37.57165
126.9576,37.57454
126.9577,37.5718
126.9518,37.57058
126.9567,37.57338
126.9533,37.56967
126.9542,37.57673
126.9516,37.57588
127.0181,37.58765
127.0182,37.58408
127.0193,37.58527
127.0191,37.58433
127.0188,37.58459
126.9567,37.5683
126.9574,37.5688
126.9619,37.56972
126.9581,37.56952
127.0196092,37.5864995
127.0022,37.59008
127.0062,37.58866
127.0032,37.58974
127.003,37.5903
127.0224,37.58307
127.0247,37.58227
127.0221,37.58414
127.0209,37.58942
127.0186,37.59026
127.0194,37.58963
127.0176,37.58983
126.9323,37.54548
126.9337,37.5475
126.9333,37.54701
126.9321,37.54556
127.1066,37.50611
127.1199,37.50508
127.1138,37.50015
127.1119,37.50702
127.117,37.50105
127.1136,37.50745
127.1123,37.50415
127.1163,37.49992
127.1098,37.51104
127.1184,37.50237
127.1172,37.50108
127.1086,37.50732
127.1179,37.49982
127.1161,37.50316
127.1196,37.50107
127.1077,37.50948
127.1166,37.50619
127.117,37.50466
127.1115,37.50953
127.1155,37.50621
127.1102,37.50329
127.1211,37.5057
127.1171,37.50058
127.1176,37.4999
127.1078,37.50718
127.1056,37.50854
127.1144,37.4991
127.1106,37.5105
127.1133,37.50384
127.1148,37.50155
127.1073,37.50897
127.1208,37.50284
127.1145,37.49931
127.109,37.50438
127.1222,37.50516
127.1126,37.49967
127.1122,37.50993
127.1163,37.49982
127.1203,37.50561
127.1185,37.50055
127.1118,37.50428
127.1087,37.51036
127.1134,37.50444
127.1115,37.50501
127.1085,37.50705
127.109,37.51125
127.1149,37.50754
127.1221,37.50491
127.1117,37.50045
127.1117,37.50644
127.1121,37.50131
127.1122,37.50929
127.1144,37.50503
127.1163,37.50427
127.1142,37.50138
127.1102,37.5092
127.1085,37.50556
127.1093,37.50827
127.116,37.50717
127.1167,37.50417
127.1169,37.50559
127.1218,37.50279
127.1095,37.50329
127.1197,37.50392
127.0513,37.46605
127.058,37.46092
127.0569,37.46746
127.0523,37.46414
127.0521,37.46571
127.0548,37.46389
126.9948,37.56332
126.996,37.56412
126.9951,37.56296
126.996,37.56458
126.9953,37.56286
126.997,37.56355
126.996,37.56322
126.9971,37.56381
126.9976,37.56559
127.1442,37.53609
127.1486,37.53727
127.1372,37.53486
127.1483,37.54484
127.1428,37.53639
127.1536,37.5423
127.1486,37.54102
127.1458,37.53657
127.1454,37.53828
127.1446,37.54275
127.1503,37.53831
127.1462,37.53669
127.1505,37.54112
127.1473,37.54293
127.1536,37.54238
127.138,37.53425
127.1512,37.53919
127.1421,37.54257
127.1427,37.53893
127.1486,37.54168
127.142,37.53474
127.1448,37.53799
127.1474,37.54477
127.1391,37.53898
127.1381,37.54077
127.1468,37.53605
127.1432,37.5367
127.1416,37.54078
127.1548,37.54211
127.1513,37.53794
127.1499,37.53848
127.145,37.53932
127.1483,37.53681
127.1537,37.53879
127.1493,37.54026
127.1421,37.53948
127.1479,37.53608
127.1546,37.54147
127.1507,37.53968
127.1433,37.54134
127.1421,37.53852
127.1488,37.53999
127.1451,37.53943
127.1459,37.5389
127.148,37.53801
127.1463,37.54158
127.1481,37.53716
127.1444,37.53685
127.1522,37.539
127.1456,37.53555
127.1573,37.54272
127.1522,37.53933
127.1572,37.54311
127.1476,37.53711
127.1428,37.54313
127.142,37.53755
127.1435,37.5418
127.1503,37.53942
127.1465,37.54328
127.1394,37.53751
127.1531,37.53939
127.1391,37.53886
127.1586,37.54181
127.1548,37.54221
127.1544,37.54193
127.1458,37.53557
127.1442,37.53556
127.1536,37.5401
127.1443,37.54143
127.1491,37.5395
127.137,37.53877
127.1521,37.54252
127.1475,37.53802
127.1476,37.54183
127.1373,37.53887
127.138,37.53993
127.1449,37.53726
127.1386,37.53793
127.1454,37.54357
127.1449,37.53626
127.1518,37.53942
127.1446,37.54114
127.1388,37.53979
127.1462,37.53822
127.1479,37.54091
127.1384,37.54083
127.152,37.54278
127.1378,37.53506
127.1442,37.53839
127.152,37.54301
127.1529,37.53918
127.1557,37.54013
127.1428,37.54331
127.144,37.53738
127.1361,37.53759
127.1532,37.53911
127.1414,37.53857
127.149,37.54422
127.1526,37.54046
127.1391,37.53406
127.1272,37.52751
127.1322,37.5345
127.1271,37.5262
127.1354,37.5306
127.1325,37.53473
127.1296,37.52759
127.1271,37.53402
127.1251,37.52898
127.1371,37.53251
127.1317,37.52726
127.1243,37.53558
127.1331,37.52909
127.1331,37.52673
127.129,37.53295
127.13,37.53049
127.1358,37.53065
127.1256,37.53169
127.1256,37.53533
127.1286,37.52908
127.1312,37.52397
127.1352,37.52831
127.1316,37.52463
127.1256,37.53822
127.1251,37.52688
127.1212,37.53032
127.1282,37.531
127.1256,37.53757
127.1272,37.52492
127.1348,37.52624
127.1296,37.52992
127.1342,37.52511
127.1258,37.53654
127.1322,37.52589
127.1236,37.53141
127.1331,37.53097
127.1246,37.53541
127.1318,37.53172
127.1225,37.52945
127.1322,37.53309
127.1286,37.53676
127.1261,37.52702
127.1245,37.52969
127.1289,37.53373
127.126,37.53372
127.1319,37.52391
127.1308,37.52977
127.137,37.53052
127.1271,37.5377
127.1292,37.53315
127.1306,37.52298
127.1349,37.53262
127.1275,37.53012
127.1247,37.53117
127.1323,37.52922
127.1333,37.5339
127.1367,37.53275
127.1305,37.52807
127.1293,37.53573
127.1328,37.52923
127.1354,37.52985
127.1309,37.53471
127.1319,37.53046
127.1234,37.53279
127.1346,37.53223
127.1277,37.53551
127.1262,37.52968
127.1373,37.53116
127.1254,37.52546
127.1244,37.53061
127.1224,37.52804
127.1359,37.53268
127.133,37.52461
127.133,37.52593
127.1211,37.52765
127.1215,37.53133
127.13,37.52712
127.1246,37.53733
127.1303,37.53453
127.133,37.52875
127.1283,37.53154
127.1346,37.52517
127.1372,37.53183
127.1202,37.52976
127.1245,37.53681
127.1288,37.53308
127.1249,37.52768
127.1331,37.52677
127.1306,37.52703
127.1355,37.52643
127.1293,37.53019
127.1273,37.5334
127.1287,37.53237
127.1233,37.5283
127.1284,37.53557
127.1219,37.5311
127.132,37.52645
127.1342,37.52699
127.1248,37.53605
127.122,37.53198
127.1289,37.53155
127.1357,37.52711
127.123,37.52963
127.1294,37.53099
127.1294,37.52719
127.1266,37.53234
127.1216,37.5293
127.1325,37.52515
127.127,37.53654
127.1284,37.52882
127.1317,37.52965
127.1286,37.52684
127.126,37.53498
127.1283,37.52945
127.132,37.53173
127.1259,37.52631
127.1235,37.52851
127.1326,37.5235
127.1349,37.53317
127.1325,37.53472
127.1231,37.53708
127.1289,37.53308
127.124,37.53775
127.1354,37.53419
127.1255,37.53739
127.1339,37.52802
127.1271,37.534
127.1203,37.5281
127.1276,37.5278
127.127,37.53472
127.1207,37.53007
127.1363,37.53141
127.1315,37.52917
127.1321,37.53591
127.1227,37.5318
127.1242,37.53262
127.125,37.53452
127.1318,37.52543
127.1254,37.53721
127.1234,37.53723
127.124,37.52714
127.1279,37.52423
127.1299,37.53568
127.1328,37.52616
127.1337,37.53319
127.1333,37.53564
127.1331,37.5265
127.1362,37.52894
127.1265,37.5295
127.1347,37.53019
127.1274,37.53015
127.136,37.53103
127.1264,37.53393
127.1304,37.53267
127.128,37.52972
127.1264,37.52547
127.1255,37.53063
127.1233,37.53553
127.1218,37.528
127.1347,37.5334
127.1366,37.53368
127.1287,37.53619
127.1336,37.53299
127.1367,37.53293
127.1281,37.52933
127.1332,37.52963
127.1248,37.53602
127.1374,37.5328
127.1232,37.53493
127.1326,37.5229
127.1287,37.5252
127.1273,37.52901
127.0058,37.58986
127.0087,37.58987
127.0068,37.5899
127.0065,37.59051
127.0078,37.58983
127.0066,37.5899
127.0395,37.55475
127.0325,37.55694
127.0365,37.55602
127.0368,37.55454
127.0332,37.55534
127.03,37.5552
127.0358,37.56079
127.0377,37.55616
127.0406,37.56021
127.0284,37.55983
127.0371,37.56545
127.0408,37.55486
127.0411,37.56147
127.0395,37.555
127.041,37.56
127.0433,37.55493
127.0423,37.55454
127.0342,37.56021
127.0406,37.56059
127.0348,37.5612
127.0383,37.55486
127.0276,37.55597
127.0361,37.55672
127.0362,37.55559
127.0404,37.56053
127.031,37.55911
127.0256,37.55539
127.0284,37.55547
127.0296,37.5602
127.0401,37.56195
127.0428,37.55817
127.044,37.55678
127.0437,37.55622
127.0286,37.55719
127.0408,37.56085
127.0363,37.56108
127.042,37.55766
127.0344,37.55927
127.0342,37.55829
127.0249,37.55673
127.0313,37.55857
127.0388,37.56128
127.0306,37.55703
127.0294,37.55902
127.0416,37.55583
127.0362,37.55787
127.0252,37.55699
127.0392,37.55467
127.0288,37.55621
127.0432,37.55359
127.0432,37.55679
127.0268,37.55856
127.0435,37.5563
127.034,37.5612
127.0341,37.55638
127.0434,37.55703
127.038,37.56398
127.0416,37.5554
127.03,37.55725
127.0454,37.55685
127.0443,37.55726
127.0452,37.55603
127.0362,37.55819
127.0333,37.55636
127.0366,37.55437
127.0359,37.5591
127.0282,37.55947
127.0379,37.56125
127.0392,37.56013
127.0389,37.55585
127.1104,37.48841
127.1243,37.48471
127.1229,37.48917
127.1165,37.48693
127.124,37.48145
127.1152,37.48142
127.1202,37.48004
127.1127,37.48863
127.1261,37.48064
127.1136,37.48878
127.1209,37.48497
127.1243,37.48222
127.1144,37.48714
127.1359,37.49113
127.1244,37.48929
127.1214,37.4821
127.1281,37.48418
127.1296,37.48453
127.1216,37.48174
127.124,37.49015
127.1281,37.48395
127.1255,37.48012
127.1345,37.48902
127.1192,37.48282
127.128,37.48941
127.1196,37.48822
127.1203,37.48999
127.1185,37.48331
127.1305,37.48976
127.1247,37.48695
127.1133,37.48518
127.1344,37.4899
127.1144,37.48709
127.1277,37.48531
127.1271,37.48127
127.1264,37.48747
127.117,37.48956
127.1264,37.48675
127.117,37.48132
127.1132,37.48386
127.1256,37.48982
127.1303,37.48607
127.1127,37.48328
127.1287,37.48394
127.1268,37.4875
127.1142,37.4884
127.133,37.48873
127.1258,37.48409
127.1213,37.48795
127.1188,37.48678
127.123,37.48821
127.1193,37.47881
127.1239,37.4872
127.1346,37.48813
127.1355,37.48928
127.1283,37.49231
127.1352,37.4913
127.1134,37.48744
127.1243,37.48088
127.1227,37.48109
127.1217,37.48443
127.1218,37.47845
127.1194,37.48717
127.1218,37.4818
127.1304,37.49197
127.1181,37.48018
127.1218,37.48574
127.1162,37.48253
127.1288,37.48649
127.1184,37.48883
127.1159,37.49112
127.1213,37.48064
127.1179,37.48129
127.115,37.48299
127.1253,37.48671
127.1171,37.49101
127.1159,37.48434
127.1189,37.4864
127.1184,37.48182
127.1272,37.48302
127.1301,37.48952
127.1204,37.48696
127.1281,37.49053
127.1161,37.48466
127.1247,37.4809
127.1189,37.4781
127.1317,37.48807
126.8956,37.55145
126.9018,37.55221
126.9072,37.55333
126.89,37.55381
126.9082,37.55748
126.89,37.55346
126.8905,37.55417
126.8985,37.55868
126.9055,37.55966
126.9031,37.55762
126.896,37.54956
126.9044,37.55706
126.9075,37.5549
126.9087,37.55502
126.9016,37.55424
126.8964,37.55454
126.9039,37.55221
126.9098,37.55558
126.8965,37.5546
126.8943,37.55184
126.9008,37.56161
126.9056,37.55324
126.8995,37.555
126.9062,37.5551
126.8955,37.55184
126.8984,37.5604
126.8988,37.55455
126.9075,37.55457
126.9066,37.55672
126.8977,37.55946
126.8983,37.55555
126.9024,37.55639
126.8915,37.55258
126.899,37.55936
126.9051,37.56133
126.9036,37.558
126.9075,37.55804
126.9069,37.55938
126.8938,37.55647
126.8955,37.55032
126.9071,37.55615
126.8942,37.55592
126.8992,37.55285
126.9071,37.55751
126.8962,37.55364
126.8985,37.5577
126.9032,37.56228
126.9076,37.5555
126.8998,37.55703
126.9001,37.55332
126.9006,37.559
126.8984,37.55891
126.9021,37.561
126.8958,37.559
126.9002,37.55547
126.8974,37.55941
126.8973,37.5578
126.8924,37.55076
126.899,37.55943
126.8991,37.55856
126.9078,37.55501
126.8987,37.55294
126.9032,37.55989
126.909,37.55375
126.8978,37.5545
126.8915,37.553
126.8919,37.55592
126.8927,37.55576
126.9064,37.55695
126.8937,37.55188
126.8902,37.55138
126.8948,37.5585
126.904,37.56167
126.9075,37.5545
126.8942,37.55082
126.9071,37.55435
126.8964,37.55605
126.9024,37.55617
126.9069,37.55615
126.8996,37.55616
126.9011,37.55777
126.9081,37.55634
126.8931,37.55656
126.9084,37.55702
126.9021,37.55793
126.8912,37.55165
126.9107,37.5543
126.9009,37.55545
126.9073,37.55392
126.8958,37.55811
126.8982,37.55892
126.8935,37.55776
126.9052,37.55299
126.8992,37.5581
126.9027,37.55829
126.9067,37.55473
126.9107,37.55521
126.8997,37.55533
126.8933,37.55776
126.894,37.54986
126.9032,37.55787
126.9064,37.55647
126.9053,37.55725
126.9097,37.555
126.8976,37.55565
126.9091,37.55434
126.9078,37.55543
126.8964,37.55655
126.8928,37.55207
126.8974,37.55566
126.8988,37.55947
127.0123,37.54198
127.0291,37.53856
127.016,37.54359
127.0247,37.5369
127.0356,37.53666
127.0233,37.5367
127.0289,37.542
127.0248,37.53756
127.0303,37.53865
127.0198,37.53821
127.0296,37.5388
127.0301,37.54147
127.0342,37.53708
127.0293,37.54218
127.0154,37.54579
127.0208,37.53968
127.0136,37.54742
127.0265,37.5364
127.0351,37.56729
127.0361,37.56784
127.0476,37.56672
127.0419,37.5644
127.0401,37.56707
127.0426,37.56225
127.0433,37.56378
127.0341,37.56771
127.0418,37.56985
127.0404,37.56653
127.037,37.56945
127.0362,37.56749
127.0457,37.56922
127.0443,37.56509
127.0441,37.56827
127.0381,37.57095
127.0371,37.56783
127.0478,37.56568
127.045,37.5687
127.0424,37.56308
127.0447,37.56231
127.047,37.56692
127.0352,37.57171
127.0365,37.57042
127.0381,37.56901
127.0424,37.56807
127.0389,37.56904
127.0425,37.56506
127.0443,37.56739
127.0441,37.56904
127.0385,37.56344
127.0373,37.5696
127.0463,37.56765
127.0381,37.56586
127.0456,37.56583
127.0438,37.5633
127.0357,37.5712
127.0353,37.56986
127.0444,37.56356
127.0394,37.57025
127.046,37.56561
127.037,37.57014
127.0402,37.57208
127.0449,37.56542
127.049,37.56403
127.0465,37.56626
127.0428,37.56989
127.0422,37.57152
127.0116172,37.5903924
127.0206,37.58581
127.0192,37.58591
126.8972,37.50871
126.8963,37.50977
126.8931,37.50894
126.8948,37.50995
126.9013,37.50877
126.9007,37.50908
126.8972,37.5059
126.8984,37.50967
126.9078,37.51103
126.9015,37.50989
126.9014,37.51068
126.9074,37.51053
126.895,37.50767
126.8999,37.50948
126.8963,37.50892
126.9057,37.5091
126.8975,37.51054
126.8987,37.50451
126.9075,37.51065
126.9065,37.51078
126.9014,37.50933
126.9072,37.50925
126.8993,37.50874
126.9074,37.51098
126.9092,37.51026
126.9091,37.51018
126.9638,37.54641
126.9666,37.54701
126.9636,37.54721
126.966,37.54614
126.9662,37.54759
126.9706,37.54653
126.9626,37.54578
126.9663,37.5462
126.9523,37.53254
126.9488,37.53134
126.946,37.53261
126.9537,37.53117
126.9518,37.53331
126.9504,37.5322
126.952,37.53095
126.952,37.53404
126.9504,37.53095
126.9543,37.53276
126.9049,37.51231
126.9072,37.51209
126.9053,37.51405
126.9042,37.51284
126.9115,37.51643
126.9124,37.51468
126.9021,37.51177
126.9067,37.51299
126.9129,37.51512
126.9051,37.51176
126.905,37.5146
126.9046,37.51256
126.9076,37.51231
126.9046,37.51123
126.9009,37.51281
126.9079,37.51651
126.908,37.51255
126.9042,37.51504
126.9082,37.51337
126.9081,37.51243
126.9025,37.51023
126.9035,37.51029
126.9054,37.51208
126.904,37.51447
126.9022,37.5137
126.906,37.51158
126.9039,37.51
126.8985,37.51217
126.9052,37.51454
126.9618,37.54298
126.9629,37.54689
126.9611,37.54449
126.9582,37.54539
126.964,37.54306
126.9619,37.5459
126.9573,37.54031
126.9585,37.54281
126.9587,37.54147
126.9581,37.54322
126.9616,37.54132
126.9598,37.5444
126.9601,37.54383
126.9641,37.54336
126.9614,37.54103
126.9599,37.54375
126.9614,37.54192
126.9618,37.54078
126.9591,37.5452
126.9813,37.54664
126.9788,37.54756
126.9755,37.54574
126.9771,37.5535
126.977,37.553
126.9867,37.54932
126.9818,37.54663
126.9824,37.54841
126.9755,37.54924
126.9757,37.5511
126.9871,37.55171
126.9759,37.54973
126.9766,37.54724
126.9757,37.55068
126.9825,37.54846
126.9776,37.55476
126.9784,37.55009
126.9781,37.54721
126.9766,37.55484
126.9865,37.54959
126.9762,37.5468
126.9861,37.54893
126.9835,37.55205
126.9055,37.54754
126.9064,37.54799
126.9085,37.54446
126.9078,37.54977
126.919,37.54732
126.9129,37.54752
126.9126,37.54205
126.9147,37.54342
126.9009,37.54889
126.9072,37.55039
126.8965,37.54918
126.9073,37.54866
126.9122,37.54385
126.9142,37.54744
126.9101,37.54178
126.9135,37.54257
126.9152,37.54197
126.9087,37.54835
126.9155,37.54414
126.911,37.55167
126.908,37.54449
126.9066,37.54416
126.9077,37.54691
126.9099,37.54949
126.9074,37.55201
126.9132,37.5443
126.9058,37.54451
126.9113,37.5436
126.9187,37.54713
126.9098,37.55298
126.9117,37.55086
126.9105,37.5421
126.9038,37.54946
126.9077,37.54847
126.905,37.54955
126.8989,37.54946
126.9185,37.5482
126.8994,37.54969
126.9105,37.55105
126.9004,37.54908
126.9015,37.54775
126.9123,37.55093
126.911,37.54369
126.8982,37.54916
126.9043,37.55104
126.9052,37.55034
126.9923,37.54162
126.9888,37.54189
126.9937,37.54739
126.9878,37.53824
126.994,37.53272
126.9916,37.53728
126.9905,37.53934
126.9943,37.54743
126.9961,37.5455
126.9887,37.53479
126.9938,37.53481
126.9873,37.53547
126.9953,37.53608
126.9936,37.53251
126.995,37.52909
126.9928,37.54828
126.9931,37.5406
126.9926,37.53857
126.993,37.54429
126.9948,37.5458
126.9936,37.53763
126.9933,37.54786
126.9952,37.54654
126.9931,37.53215
126.9945,37.53491
126.9923,37.53424
126.9892,37.53934
126.9964,37.53214
126.9897,37.53663
126.9903,37.53674
126.9916,37.54411
126.9948,37.53927
126.994,37.54523
126.9965,37.54244
126.9958,37.531
126.9941,37.53966
126.995,37.53333
126.9897,37.53617
126.9877,37.54094
126.9952,37.54093
126.9952,37.5422
126.9953,37.5336
126.993,37.534
126.9915,37.54579
126.9929,37.54819
126.9915,37.53677
126.9899,37.53604
126.9953,37.53673
126.9911,37.5317
126.9909,37.54102
126.9902,37.54252
126.9939,37.52941
126.9964,37.5439
126.9946,37.53554
126.9915,37.53745
126.9919,37.53316
126.9947,37.53416
126.9943,37.54522
126.996,37.5425
126.9952,37.53498
126.989,37.53407
126.9903,37.53816
126.9918,37.54538
126.9904,37.53716
126.9955,37.53253
126.9957,37.53058
126.9954,37.54213
126.9937,37.53133
126.9921,37.53579
126.9947,37.54113
126.9895,37.53708
126.9951,37.53752
126.9911,37.53759
126.9961,37.54369
126.9932,37.53506
126.9914,37.54645
126.9874,37.53742
126.9934,37.53482
126.9917,37.5435
126.9874,37.5397
126.9911,37.54706
126.9954,37.53466
126.9892,37.53698
126.995,37.5463
126.9891,37.5353
126.992,37.5375
126.9929,37.54155
126.9915,37.53225
126.9965,37.54167
126.9917,37.54455
126.9948,37.53238
126.988,37.53783
126.9936,37.53062
126.9916,37.53632
126.9941,37.5367
126.9938,37.54559
126.9555,37.52732
126.9566,37.52997
126.9595,37.53185
126.9642,37.52816
126.9582,37.5286
126.9682,37.52475
126.9623,37.5292
126.9629,37.5316
126.9695,37.52255
126.9646,37.53237
126.9605,37.53071
126.9643,37.52792
126.9627,37.52405
126.9596,37.52962
126.9557,37.53128
126.9624,37.52287
126.9637,37.53411
126.9651,37.52839
126.9681,37.52329
126.9644,37.53192
126.9618,37.52383
126.9558,37.52737
126.9629,37.52503
126.9629,37.53056
127.0226,37.55401
127.0215,37.55489
127.0248,37.55403
127.0221,37.55393
127.0273,37.54911
127.0218,37.55653
127.0216,37.55435
127.024,37.55553
127.0147,37.55131
127.0206,37.5546
127.0281,37.55248
127.0281,37.54921
127.0261,37.55338
127.0227,37.55437
127.0216,37.55534
127.0176,37.55175
127.0214,37.55687
127.0282,37.55135
127.0189,37.58362
127.0199,37.58359
127.0525,37.54521
127.0565,37.5379
127.0644,37.54348
127.054,37.54108
127.0576,37.53806
127.0569,37.53979
127.0591,37.54818
127.0566,37.53494
127.051,37.54112
127.0542,37.53872
127.0538,37.54801
127.0538,37.54955
127.0592,37.54796
127.0596,37.54129
127.0645,37.54392
127.0569,37.54651
127.0553,37.5312
127.0551,37.53096
127.0555,37.53642
127.0511,37.53361
127.059,37.5374
127.0585,37.54597
127.0609,37.54305
127.056,37.54628
127.0512,37.53333
127.0509,37.53345
127.0571,37.54141
127.0501,37.53297
127.0594,37.54419
127.0543,37.53441
127.05,37.53251
127.0528,37.54878
127.0583,37.54337
127.0567,37.54448
127.0572,37.54348
127.0518,37.53377
127.0517,37.54309
127.0542,37.54117
127.0524,37.53266
127.0579,37.54159
127.0549,37.54156
127.0554,37.53483
127.0581,37.53826
127.0513,37.53606
127.0556,37.53289
